,L1,L2,Attendance,Weather,PitchCondition
44702,1.756730424,1.155043654,3,2,3
44703,1.467487802,1.490817755,2,2,2
44704,0.962796939,1.192492986,3,2,1
44705,1.31665491,0.937277308,3,2,2
44706,1.663994372,0.894627579,2,2,1
44707,1.278304351,1.144353604,1,2,1
44708,1.256983512,1.3765459,3,2,1
44709,1.338724336,1.012403805,3,2,2
44710,1.587217251,1.031491897,2,7,9
44711,1.192084587,1.427390718,1,2,1
44712,1.183995384,1.698658714,1,1,2
44713,1.522845175,1.078464238,3,2,1
44714,2.060832348,0.847579765,3,2,2
44715,1.529442164,0.774477251,1,2,1
44716,1.225953106,1.36854293,3,2,2
44717,1.381648419,1.217690385,3,2,3
44718,1.800842101,1.197178724,3,2,1
44719,1.376717393,1.21053742,3,2,1
44720,1.260143217,0.976761818,3,2,1
44721,1.143095064,1.388384536,3,2,1
44722,1.753810967,1.261308385,1,4,3
44723,1.585644445,1.000578094,1,2,1
44724,1.067220586,1.137297632,3,2,2
44725,1.098066693,1.090166385,1,2,2
44726,1.559455533,0.76739427,1,4,1
44727,0.962897518,1.144876752,1,2,2
44728,1.772917197,1.041899648,1,2,2
44729,1.221488346,1.019161573,1,2,1
44730,1.386104124,1.257192503,3,2,1
44731,1.935300452,1.098093309,3,2,1
44732,1.206157257,1.31495947,3,2,1
44733,1.620024055,1.055177197,1,2,1
44734,1.759754459,1.102283917,3,2,2
44735,1.290425203,1.17167229,2,2,2
44736,1.022449134,1.267948322,3,2,1
44737,1.088605032,1.187743409,1,2,2
44738,1.397342971,1.239519448,3,2,1
44739,1.423337199,1.010656723,1,2,2
44740,1.374643529,1.204298756,3,2,2
44741,0.785725029,1.422281241,4,2,8
44742,2.09115287,0.816441506,1,2,2
44743,1.181251962,1.440001033,3,2,1
44744,1.332730081,1.052565348,1,2,1
44745,1.452528306,1.303859088,3,2,2
44746,1.688628056,0.910663313,3,2,1
44747,1.324144322,1.294816518,1,13,5
44748,1.298289207,1.302449984,3,2,1
44749,1.516945757,0.787091985,4,13,8
44750,1.123866021,1.150694431,4,4,8
44751,1.404832717,0.961297164,3,3,2
44752,1.216449724,1.187868841,3,2,2
44753,1.039103509,1.330982338,3,2,2
44754,1.161629618,1.331256843,3,2,1
44755,1.069534234,1.392192754,3,2,1
44756,1.552557958,0.722572697,1,2,2
44757,1.640338046,1.033324586,3,2,1
44758,0.885966579,1.770500428,3,2,1
44759,1.339442511,1.065460623,3,2,1
44760,1.803513209,1.068290368,3,2,2
44761,1.528184855,0.934227834,1,2,1
44762,1.682600328,1.184086872,3,2,2
44763,1.614350931,0.825201567,3,2,1
44764,1.337553866,1.231329307,3,2,2
44765,1.826658633,0.99898535,3,6,2
44766,1.236788391,1.505331051,1,9,5
44767,1.230394954,1.377885502,1,7,9
44768,1.347604954,1.269396698,3,2,5
44769,1.160067388,1.415391654,3,2,1
44770,1.05550985,1.262471669,2,2,1
44771,1.903554779,1.031426244,3,2,2
44772,1.37664921,1.470489866,3,3,2
44773,1.871137463,1.060558288,3,1,2
44774,1.967934141,0.889326645,4,2,2
44775,1.119414647,1.5952783,1,2,2
44776,1.29258063,1.56812359,1,2,1
44777,1.64744623,0.768684735,1,2,2
44778,1.434092436,1.211737027,3,1,1
44779,1.457152045,1.274723568,1,3,1
44780,0.894839053,1.612812221,1,2,1
44781,2.76036336,0.47772371,3,3,2
44782,1.9,0.8,1,2,1
44783,0.85553272,1.679261625,1,5,7
44784,0.794430287,2.041173419,3,2,1
44785,1.702074204,1.061201485,1,3,7
44786,0.999149547,1.425922419,1,8,3
44787,0.967307821,1.24421041,1,2,1
44788,2.019954894,0.769225594,1,2,2
44789,2.52644445,0.689674502,1,5,2
44790,0.746052892,1.732046717,3,2,1
44791,1.740280956,0.741650633,1,5,2
44792,0.87651536,1.782619039,3,14,2
44793,1.4,1.2,3,2,1
44794,1.366256664,0.763691619,1,2,1
44795,1.704489511,1.036461277,2,3,7
44796,1.737870223,0.97493163,1,2,2
44797,1.462848965,0.949914739,1,2,1
44798,1.228403582,1.11243707,1,5,2
44799,1.349458742,1.091813439,1,2,2
44800,1.706947749,0.702734171,2,2,2
44801,2.074739675,0.937156972,3,2,2
44802,0.730930148,2.423251188,1,2,1
44803,1.444624407,1.09694585,1,5,10
44804,1.23565455,1.49248512,1,2,1
44805,1.078300772,1.319445574,1,2,1
44806,1.102055775,1.101854211,2,2,2
44807,2.50682234,0.586139611,1,2,1
44808,2.566718261,0.535546962,1,2,1
44809,1.435983906,0.856845578,1,2,1
44810,1.926339746,0.956759406,1,5,2
44811,1.735180266,0.942583225,3,2,1
44812,1.031797821,1.212494034,3,2,2
44813,1.842814824,0.729364785,1,2,2
44814,0.547500291,2.447862385,1,2,1
44815,1.359120477,0.965881186,3,1,1
44816,1.091274202,1.382790688,1,5,1
44817,0.75233618,1.619517311,2,5,1
44818,2.796124698,0.412652794,3,2,2
44819,2,1,1,3,6
44820,0.58929935,2.276716311,2,2,1
44821,0.983791798,1.261941483,1,2,1
44822,1.342489793,0.996626515,4,5,2
44823,0.86950609,1.857896209,3,2,1
44824,0.976533676,1.540962699,1,5,2
44825,2.84359186,0.597559281,3,2,2
44826,1.439929224,1.016293529,1,2,2
44827,0.657043212,1.93160499,3,3,2
44828,1.770484274,1.084642086,1,2,1
44829,1.002786924,1.129264505,3,5,3
44830,2,1,1,3,1
44831,1.425376232,0.83244163,1,2,2
44832,0.898397253,1.45946012,1,2,2
44833,2.19776388,0.65062134,1,5,2
44834,0.660798581,2.498143137,1,2,1
44835,2.012204216,0.968258826,1,5,2
44836,1.857734545,0.618541961,1,2,2
44837,1.389689466,1.134634911,1,2,1
44838,1.196066366,1.192807316,1,3,1
44839,1.009468036,1.397872726,1,12,3
44840,1.1,1.4,1,2,1
44841,1.857501095,0.808537573,1,2,2
44842,1.463291919,0.908605907,3,2,1
44843,0.8,1.9,1,1,1
44844,0.735104751,1.533209518,3,2,1
44845,1.586506395,0.774095423,3,2,1
44846,0.509331399,2.662502387,2,2,2
44847,1.8,0.7,1,5,2
44848,1.000972579,1.983398204,1,2,1
44849,1.090088911,1.215663989,1,3,2
44850,1.641932296,0.813175306,2,3,2
44851,2.725067055,0.652849653,1,2,1
44852,0.001,0.001,3,6,1
44853,0.73205969,1.936007747,1,5,5
44854,1.346799921,0.976713252,3,5,3
44855,1.526562379,0.687115318,1,2,2
44856,0.642373134,2.332021124,1,5,1
44857,0.878286103,2.748951072,1,5,1
44858,1.242279957,0.821252222,1,2,1
44859,1.865199882,0.695027978,1,8,3
44860,2.014523543,0.627991732,1,5,1
44861,1.061583129,1.258560645,2,11,5
44862,0.800515706,1.766113045,3,13,5
44863,1.254412249,1.212065053,3,13,3
44864,0.830674556,1.54569664,1,2,5
44865,0.609720911,2.120981073,3,2,1
44866,1.010999263,1.183855689,1,2,1
44867,1.512548821,0.577018824,5,1,1
44868,2.865061509,0.422076204,1,2,1
44869,3.761299427,0.419949822,1,1,2
44870,0.722838013,2.685089606,1,1,1
44871,1.516320313,0.539626513,1,2,1
44872,0.765025833,3.136939626,1,2,1
44873,0.623720051,2.113452077,1,14,1
44874,1.724742596,0.706126954,1,4,2
44875,1.996525189,0.743966626,3,5,2
44876,0.563331741,2.601054491,3,5,7
44877,0.750338497,3.237783807,1,2,7
44878,0.688205395,2.37540771,1,1,7
44879,1.121889338,0.922827669,1,2,2
44880,1.221744702,0.842033825,1,5,2
44881,0.569190127,1.689850749,1,2,7
44882,0.999642525,1.307940026,1,2,2
44883,0.772939087,2.69167205,3,2,1
44884,1.041994672,0.827525911,5,3,1
44885,1.04248547,1.382775839,1,4,3
44886,1.229693634,1.11281552,1,2,2
44887,1.367488051,0.841242244,1,5,1
44888,1.369859058,0.923865924,1,5,1
44889,0.577363564,2.696186832,3,5,7
44890,0.663730742,3.54179986,2,5,2
44891,0.884915553,2.210311571,1,5,1
44892,1.198613323,1.040939151,1,5,1
44893,3.651133473,0.393248301,1,5,1
44894,1.115514968,0.912788075,1,1,1
44895,1.400393482,0.593208,1,2,1
44896,1.964566644,0.993277028,1,5,1
44897,1.11412306,1.289412319,1,2,1
44898,1.647727764,0.874598154,1,5,1
44899,1.169857901,1.016536808,1,5,1
44900,1.992418768,0.66152956,1,3,2
44901,2.015070751,0.714854176,1,2,2
44902,1.070016411,1.475357066,1,5,2
44903,0.844232607,2.020537676,1,5,7
44904,1.776949554,0.617540082,1,5,2
44905,0.964346431,1.358885109,1,4,3
44906,2.38971654,0.438570552,1,5,1
44907,1.019916562,1.030541611,1,6,5
44908,1.587202427,0.585747067,3,2,1
44909,2.245891136,0.576100511,1,2,1
44910,0.961784777,1.026126939,2,6,2
44911,0.89955323,1.578918315,1,2,1
44912,1.203320218,1.023228221,1,2,1
44913,1.278563634,0.716938715,1,2,1
44914,0.614659868,1.372082822,1,14,1
44915,2.555434397,0.542800814,1,2,2
44916,1.311425389,0.871982866,3,3,1
44917,2.636437005,0.60056647,1,2,2
44918,1.578964319,0.784582491,1,4,3
44919,0.895375333,1.277175448,1,2,1
44920,1.659383862,0.706598588,1,1,1
44921,0.7175383,1.54591224,1,14,1
44922,0.516430223,2.332150307,1,2,1
44923,0.774594473,2.372608627,3,5,7
44924,1.304151607,0.849427405,1,4,3
44925,0.518061137,1.613836658,1,5,2
44926,0.834441433,2.428934409,1,1,7
44927,1.346004625,0.938648504,1,2,1
44928,0.935561977,1.357797396,1,2,1
44929,0.834624886,1.151755865,1,2,1
44930,1.347816085,0.704111427,1,2,1
44931,0.857050395,1.100198294,5,2,2
44932,0.858268547,2.645182642,1,2,1
44933,2.293143104,0.435415517,1,2,3
44934,0.668847918,0.859834224,1,2,1
44935,2.412928133,0.470268444,1,2,2
44936,2.552345889,0.484111369,1,2,2
44937,1.07724099,0.979331611,1,2,1
44938,0.931925692,1.636154695,1,5,7
44939,1.758231968,0.738156272,3,9,2
44940,0.834824001,1.682892234,4,5,1
44941,0.694964656,1.543142182,1,5,1
44942,1.034363866,1.144735626,1,5,1
44943,1.127261278,0.853873229,1,4,3
44944,0.871860668,1.478392541,1,1,1
44945,2.642882447,0.679818154,1,1,1
44946,2.467949542,1.242262427,1,5,1
44947,1.04010435,1.175923216,1,2,1
44948,2.928495102,0.510182813,1,5,1
44949,1.130149278,1.614009875,3,5,2
44950,1.579911738,0.913672144,1,2,1
44951,2.808805482,0.489912462,1,2,2
44952,0.935540793,1.539611004,1,2,7
44953,0.791815947,1.731867176,5,5,1
44954,2.480860507,0.476175713,1,5,1
44955,1.310868578,0.947245967,1,2,1
44956,2.877472342,0.691796748,1,5,7
44957,0.945738364,0.937966872,1,9,5
44958,1.363563454,1.094056974,1,2,2
44959,0.884034414,1.190219525,1,2,1
44960,0.791934312,1.535026712,1,5,1
44961,2.205495304,0.4035902,1,5,1
44962,0.861478736,1.323765236,1,2,1
44963,0.358217425,5.13524153,1,5,7
44964,0.961963736,1.200014462,1,4,3
44965,2.33305816,0.70922516,1,17,1
44966,1.454048421,0.6529511,1,2,1
44967,0.639208327,2.012378467,2,8,4
44968,1.64716717,0.702985945,1,2,1
44969,3.22787724,0.380267054,1,2,2
44970,1.844013739,0.567092311,1,2,1
44971,0.709765787,1.495956527,1,2,7
44972,1.539770056,0.752989308,1,2,1
44973,1.379762921,0.76379879,5,1,1
44974,1.411802191,0.96760774,1,2,5
44975,0.7711428,1.586457709,1,5,3
44976,1.296767959,0.77981767,1,2,1
44977,0.727026328,1.383610511,3,2,5
44978,1.329862887,0.770487451,1,2,1
44979,1.092660615,1.195766458,1,2,1
44980,0.81820064,1.293555562,3,4,3
44981,2.404780044,0.861654259,1,5,2
44982,0.294149942,3.19004391,2,2,1
44983,0.777187513,1.701155934,3,5,1
44984,1.524434323,1.059813703,1,5,1
44985,1.787049936,0.61273746,1,2,1
44986,1.856109833,0.623717729,1,5,1
44987,4.082255383,0.49482334,1,1,1
44988,1.309591492,0.731152993,1,5,3
44989,0.703375091,1.526872342,1,14,8
44990,0.897536018,1.822328565,1,1,1
44991,1.696689608,0.805045223,1,5,3
44992,2.660248674,0.484880809,1,5,1
44993,0.780108106,0.642251402,3,5,7
44994,2.364720799,0.635766842,1,5,1
44995,1.762154934,0.687717674,1,4,3
44996,1.668078067,0.803649981,3,2,2
44997,0.691593963,2.101917881,1,2,1
44998,2.399768734,0.731140951,5,2,2
44999,2.427290381,0.480272545,1,6,1
45000,1.933107969,0.676530976,1,5,5
45001,1.734402869,0.778051164,1,5,1
45002,1.015401383,1.184206238,1,5,3
45003,0.903060743,2.118569865,1,5,1
45004,0.449707103,2.690441327,1,2,1
45005,2.076790898,0.682111585,1,5,1
45006,0.253481304,2.809176405,3,5,1
45007,0.590579548,2.626753185,3,1,1
45008,2.007307178,0.839507564,1,2,1
45009,1.676476881,0.581024373,1,6,1
45010,0.839970402,1.727961899,3,11,1
45011,2.643939836,0.576229306,1,5,1
45012,1.117007109,1.097084481,1,5,2
45013,0.979037814,1.30161741,1,5,1
45014,2.350508565,0.489975998,1,2,2
45015,0.886672581,1.532283445,1,5,1
45016,1.014771316,1.626246096,1,5,2
45017,1.665982841,0.684429761,4,2,8
45018,3.3,0.4,1,16,6
45019,2.932540628,0.8245912,1,16,6
45020,4.851544754,0.863191056,1,16,6
45021,1.623851498,1.34365006,2,2,6
45022,1.394835653,1.27227896,3,2,1
45023,1.509388258,1.328671487,1,2,1
45024,2.143842561,0.896873481,1,2,6
45025,1.673034317,0.998048087,3,4,6
45026,2.958816887,0.47618462,3,2,6
45027,1.418110011,0.983939933,2,2,1
45028,1.251448491,1.931018489,1,2,6
45029,1.137690879,1.585468939,3,9,6
45030,2.045996523,1.059233146,3,2,1
45031,1.772577536,1.314038812,4,2,1
45032,1.613837922,1.044123473,1,2,6
45033,1.987091209,0.915147687,3,2,1
45034,1.178048475,1.466622422,1,2,1
45035,1.628901069,1.223699098,1,5,1
45036,2.08713935,0.839216335,1,6,1
45037,2.533801074,0.85087968,1,10,6
45038,2.027664764,0.791576785,3,2,6
45039,1.482933224,1.342859277,2,2,6
45040,1.843068756,1.056788643,3,2,1
45041,2.714996067,0.799645836,3,2,6
45042,1.892042904,0.680130568,3,2,6
45043,2.016646016,0.97045715,3,2,6
45044,1.62290253,1.103076015,1,9,6
45045,1.019782579,1.621690368,3,2,1
45046,1.754510349,1.12277683,1,6,6
45047,1.771025097,0.758035237,3,9,6
45048,1.469738591,1.069692909,3,2,6
45049,1.449618139,1.167434452,1,2,1
45050,1.57867627,1.228940466,4,2,6
45051,1.298527231,1.409395326,3,2,6
45052,1.968142059,1.01793486,3,2,1
45053,1.801357378,0.980397014,1,2,6
45054,1.553705502,1.055124435,3,5,6
45055,1.612505279,1.11472653,1,2,1
45056,1.185726623,1.610495957,1,2,6
45057,1.355892931,1.070329829,3,4,6
45058,1.537223142,1.323090618,3,2,1
45059,1.429491591,1.51666846,3,2,1
45060,1.797904691,0.994116383,1,2,1
45061,1.638988625,0.934739403,3,5,6
45062,1.943724935,0.706038767,4,2,6
45063,1.467163695,1.158750015,3,4,1
45064,1.26415618,1.933296232,3,2,1
45065,2.928581135,0.758921702,4,5,6
45066,1.19973342,1.561190268,1,2,6
45067,1.648472677,1.215901603,1,4,6
45068,1.411764336,1.209415394,3,2,1
45069,1.350793492,1.208176533,1,2,1
45070,1.966087001,0.988508201,1,2,6
45071,1.818555405,0.916554715,1,2,2
45072,1.006677037,1.843467257,1,13,6
45073,1.916062253,0.919626906,3,9,6
45074,2.377934573,0.734458362,3,9,6
45075,1.250210693,1.412930569,1,4,1
45076,2.169036918,1.020424061,3,2,1
45077,1.504235263,1.472914315,3,2,1
45078,2.211829482,1.291991443,3,4,6
45079,1.369532616,1.112006333,1,2,1
45080,1.213961674,1.336798425,1,2,1
45081,1.691344447,1.007299253,3,2,6
45082,1.045864725,1.867287237,2,2,6
45083,1.767575706,1.53423263,3,5,1
45084,1.362963723,1.575964266,1,2,6
45085,1.664068038,1.133045085,1,2,6
45086,1.43264988,1.285391832,3,2,6
45087,1.29323587,1.157012387,1,4,7
45088,1.359595687,1.006664691,4,2,6
45089,1.789111835,1.158752242,1,2,1
45090,1.908852693,1.140408907,3,4,6
45091,1.841522235,0.954362424,1,5,2
45092,1.397830541,1.224550797,1,1,1
45093,1.631776094,1.208270314,1,2,6
45094,1.356043288,1.157353186,3,2,1
45095,1.412790048,1.343594513,3,2,6
45096,2.113215626,1.009455654,3,2,6
45097,1.574260927,1.245611433,3,2,6
45098,1.235101691,1.114388157,3,2,2
45099,1.55099526,1.197977715,1,2,1
45100,2.680921686,0.692230705,3,2,1
45101,1.522711377,1.192747486,3,2,1
45102,1.166125432,1.503929308,3,2,1
45103,1.882489317,1.216990584,3,5,6
45104,1.900493162,0.811929563,1,2,6
45105,2.214977733,0.821815086,3,2,1
45106,1.365448539,1.182424306,3,2,1
45107,2.015562711,0.758329118,1,2,1
45108,1.600751637,1.058845376,1,2,1
45109,1.255231255,1.556261352,3,2,1
45110,1.875572867,1.015883824,3,2,2
45111,1.118595678,1.524453685,1,9,6
45112,2.031793995,0.910165423,1,2,1
45113,1.686071296,1.159753456,1,4,6
45114,2.004383562,1.116480169,3,2,1
45115,1.245425689,1.462440953,1,2,1
45116,1.740466325,1.098827868,1,1,6
45117,1.552127327,1.635337493,2,2,1
45118,1.632546691,1.104169856,1,9,6
45119,1.639939183,1.348870392,1,2,6
45120,1.357280283,1.503531073,1,2,1
45121,1.840372307,1.035759493,3,2,1
45122,2.600151816,0.456317622,1,1,6
45123,1.80402398,0.992417097,1,2,1
45124,2.887766882,0.799221468,3,2,6
45125,2.280083385,1.158864199,4,6,6
45126,1.406880696,1.079918879,1,4,6
45127,1.2481501,1.441928927,1,2,6
45128,2.159033,0.756564074,3,9,6
45129,1.622609514,0.994395716,4,14,1
45130,2.255007036,0.72980729,3,5,6
45131,1.839445839,1.016233082,1,2,6
45132,1.459279937,1.090886471,1,2,6
45133,1.85499107,0.926760081,1,2,6
45134,1.551009208,1.382572353,1,2,3
45135,1.727579889,1.204307595,3,2,1
45136,1.132840137,1.724635104,1,2,6
45137,1.235532275,1.519774722,1,2,6
45138,1.656637509,1.302998469,4,3,6
45139,1.617565051,1.322155604,3,2,1
45140,1.400995172,1.685819559,1,2,6
45141,1.475700949,1.223760599,3,2,1
45142,2.127408509,1.090491857,3,2,1
45143,1.357296978,1.468530444,1,2,1
45144,2.447026764,0.903680384,1,2,1
45145,1.475988349,1.233418735,1,2,2
45146,1.613274634,0.980261432,3,13,6
45147,1.24270217,1.810872416,4,2,6
45148,1.556596775,0.992027101,3,2,1
45149,1.961035622,0.961626176,1,2,6
45150,1.634940287,1.112162634,1,2,1
45151,1.504270594,1.141357511,4,2,1
45152,1.656035768,1.006187744,2,4,6
45153,1.851613784,1.087048876,1,2,1
45154,1.465626934,1.371196246,1,1,6
45155,1.467715978,1.190773557,1,4,6
45156,1.935719914,1.050707659,1,3,6
45157,2.658984452,0.74965309,3,2,6
45158,1.231616437,1.651679421,1,8,6
45159,1.404324762,1.194338663,1,2,1
45160,1.778605095,1.177237674,2,2,1
45161,1.405087915,1.278153047,1,1,6
45162,1.206141726,1.265728457,1,13,1
45163,1.556092535,1.303869343,1,13,6
45164,0.924295776,1.68014346,1,9,6
45165,1.493175641,1.021559936,1,3,6
45166,1.656963962,0.935154127,3,2,6
45167,0.963158448,1.704337878,1,13,6
45168,1.669310912,1.180862866,1,3,6
45169,1.666569352,0.970340269,1,4,6
45170,1.266826051,1.197707386,1,2,1
45171,1.441343525,1.267106509,1,2,6
45172,1.440009016,1.136527893,3,2,1
45173,1.697163578,0.964274452,2,2,6
45174,1.323624725,1.427068772,1,4,6
45175,1.092618579,1.675202354,1,8,6
45176,1.271103964,1.356114239,3,2,1
45177,1.812660276,1.206596794,3,2,6
45178,1.9574886,1.179622303,3,5,1
45179,2.236767713,1.219163591,2,2,1
45180,1.039429085,1.600324729,3,6,5
45181,1.152741939,1.436783491,1,4,6
45182,2.408896119,0.851109856,3,4,6
45183,2.046445405,1.119143556,1,5,6
45184,1.156557201,1.539294553,3,2,1
45185,2.21688192,0.861399259,1,2,6
45186,1.570950411,1.108773774,3,3,6
45187,1.451731801,1.131335045,2,5,1
45188,2.073442663,1.258999972,1,2,6
45189,1.622467878,1.001869016,3,2,1
45190,1.198133658,1.873957284,1,2,6
45191,1.635011896,1.158127378,2,2,1
45192,1.298117935,1.172378721,3,2,2
45193,1.816844213,0.948013451,3,9,6
45194,1.251292853,1.280313233,2,2,6
45195,1.515797383,1.101461498,3,2,1
45196,2.194221962,1.006658338,1,2,6
45197,1.444140966,1.353331365,3,2,6
45198,1.195210392,1.845711828,4,7,6
45199,1.598799596,1.064398095,3,1,1
45200,1.245732063,1.499704157,1,5,6
45201,1.288059341,1.398139975,1,2,1
45202,2.291005739,0.856581831,3,2,1
45203,2.223968181,0.628883883,3,2,1
45204,2.127806996,1.188599844,3,2,1
45205,2.391760103,0.768516889,3,7,6
45206,2.38373311,0.865422603,2,2,1
45207,1.980677364,1.210853951,1,2,1
45208,1.893788439,1.009796615,3,5,6
45209,1.353043905,1.17094831,3,2,1
45210,1.33944495,1.664991375,3,2,1
45211,2.266466074,0.529157782,3,1,6
45212,1.416159427,1.55981703,1,2,6
45213,1.907716813,1.070043142,1,9,6
45214,1.529487716,1.371840796,1,1,6
45215,1.91308912,0.960381233,1,2,1
45216,1.611654239,1.873012212,3,5,1
45217,1.681368579,1.134761313,3,2,6
45218,1.925133796,0.952710018,3,5,6
45219,1.581628792,1.455669291,1,9,1
45220,1.845190761,1.103452752,3,2,6
45221,2.092054463,0.971638357,1,2,1
45222,1.34532924,1.429529825,3,2,1
45223,1.773552491,0.969042271,2,2,6
45224,1.209048538,1.485031242,3,2,6
45225,2.567509244,0.911200224,1,2,1
45226,1.749519647,1.070793424,1,3,1
45227,1.823058223,1.37766357,3,2,1
45228,0.903064442,2.768319771,1,2,1
45229,1.070639078,2.104893094,3,3,1
45230,1.40221089,1.973283807,1,3,1
45231,2.467029299,0.938794676,1,2,1
45232,0.949806166,1.971188872,3,3,1
45233,1.046364787,1.824252993,1,3,1
45234,0.817283859,2.266227366,1,2,1
45235,0.871740398,2.580739049,3,2,1
45236,0.962248777,1.79066358,3,3,2
45237,1.77309409,1.239999678,1,3,1
45238,0.554479088,3.20052958,1,3,1
45239,0.949731113,2.506501956,1,2,1
45240,0.491152913,3.764732631,3,2,3
45241,0.847815519,2.670490007,1,3,6
45242,1.051536336,2.441644439,3,3,1
45243,3.297035341,0.632749414,1,3,7
45244,1.450793469,1.579181842,1,2,1
45245,0.412680471,4.40687738,1,2,1
45246,2.108669734,1.350337312,1,3,1
45247,0.958786471,1.971481998,1,3,1
45248,1.381257528,1.43434849,4,3,1
45249,1.32083586,1.728442081,1,2,1
45250,2.596213569,0.703290117,3,2,2
45251,2.784412384,0.566323962,1,4,1
45252,1.716845974,1.308483832,1,2,3
45253,1.780281743,1.149603933,4,2,1
45254,1.727729977,1.467597746,3,2,6
45255,1.161140938,1.829942247,2,5,1
45256,2.370952454,1.125639392,1,2,1
45257,2.73352055,1.015732582,3,2,6
45258,1.537842549,2.147910597,1,3,1
45259,1.834249223,1.105119547,1,2,1
45260,1.464864512,1.353767235,1,2,1
45261,2.080707596,1.489698882,3,3,1
